start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-06-25 01:40:00+02:00,2023-06-25 06:30:00+02:00,2023-06-25 00:00:00+02:00,290,1.6661878770468257,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-06-25 06:30:00+02:00,2023-06-25 10:05:00+02:00,2023-06-25 00:00:00+02:00,215,1.235277219189888,TF1,TFou,,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-06-25 10:05:00+02:00,2023-06-25 11:00:00+02:00,2023-06-25 00:00:00+02:00,55,0.31600114909508764,TF1,Automoto,,,,sports mécaniques,sport
2023-06-25 11:00:00+02:00,2023-06-25 11:50:00+02:00,2023-06-25 00:00:00+02:00,50,0.2872737719046251,TF1,Téléfoot,,,,sport : football,sport
2023-06-25 11:50:00+02:00,2023-06-25 12:50:00+02:00,2023-06-25 00:00:00+02:00,60,0.3447285262855501,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2023-06-25 12:50:00+02:00,2023-06-25 12:55:00+02:00,2023-06-25 00:00:00+02:00,5,0.028727377190462512,TF1,Petits plats en équilibre,Ma salade piémontaise de printemps,,"Retrouvez l'émission ""Petits plats en équilibre"", diffusée le 8 mai 2023.",magazine de la gastronomie,divertissement
2023-06-25 12:55:00+02:00,2023-06-25 13:00:00+02:00,2023-06-25 00:00:00+02:00,5,0.028727377190462512,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-06-25 13:00:00+02:00,2023-06-25 13:40:00+02:00,2023-06-25 00:00:00+02:00,40,0.2298190175237001,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-06-25 13:40:00+02:00,2023-06-25 14:50:00+02:00,2023-06-25 00:00:00+02:00,70,0.40218328066647513,TF1,Reportages découverte,Basque tout simplement,,"Niché entre les Pyrénées et l'océan Atlantique, le Pays basque est l'une des plus belles régions de France, un des fleurons de la diversité culturelle française. Il suffit d'un regard pour reconnaître ses maisons traditionnelles, les ""Etxea"", et d'une parole pour distinguer l'accent chantant de ses habitants.",magazine de reportages,magazine
2023-06-25 14:50:00+02:00,2023-06-25 16:10:00+02:00,2023-06-25 00:00:00+02:00,80,0.4596380350474002,TF1,Reportages découverte,Un rêve d'Italie,,"Un rêve d'Italie - Images : Pierre Tailliez, Candice Baudin et Grégory SciéPâtes, pizzas, glaces, mozzarella… Les produits italiens séduisent les Français. C'est même leur gastronomie étrangère préférée. Mais cet engouement pour l'Italie ne s'arrête...",magazine de reportages,magazine
