start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-05-28 19:53:00+02:00,2023-05-28 19:55:00+02:00,2023-05-28 00:00:00+02:00,2,0.010675206832132373,TF1,Les nouveaux modèles,Ibrahim,,,magazine de services,magazine
2023-05-28 19:55:00+02:00,2023-05-28 20:00:00+02:00,2023-05-28 00:00:00+02:00,5,0.02668801708033093,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-05-28 20:00:00+02:00,2023-05-28 20:40:00+02:00,2023-05-28 00:00:00+02:00,40,0.21350413664264745,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-05-28 20:40:00+02:00,2023-05-28 20:50:00+02:00,2023-05-28 00:00:00+02:00,10,0.05337603416066186,TF1,"TF1, rendez-vous sport",,,Programme court et quotidien qui revient en images sur les moments forts de l'actualité sportive.,magazine sportif,sport
2023-05-28 20:50:00+02:00,2023-05-28 20:55:00+02:00,2023-05-28 00:00:00+02:00,5,0.02668801708033093,TF1,Le goût du détail,Elevage Boivin,,"Ils sont pêcheurs, éleveurs, maraîchers, confiseurs, fromagers : leur point commun ? Ils ont le goût du détail, ce tour de main, ce regard avisé, cette expertise ancienne retrouvée qui fait toute la différence. Chaque semaine, ces artisans du goût délivrent le secret de leur savoir-faire.",magazine culinaire,magazine
2023-05-28 20:55:00+02:00,2023-05-28 21:00:00+02:00,2023-05-28 00:00:00+02:00,5,0.02668801708033093,TF1,Petits plats en équilibre,,,"Chaque jour, Laurent Mariotte propose des recettes simples et savoureuses pour profiter des ingrédients de saison, en donnant la part belle aux produits locaux.",magazine de la gastronomie,divertissement
2023-05-28 21:00:00+02:00,2023-05-28 21:10:00+02:00,2023-05-28 00:00:00+02:00,10,0.05337603416066186,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-05-28 21:10:00+02:00,2023-05-28 23:35:00+02:00,2023-05-28 00:00:00+02:00,145,0.773952495329597,TF1,Black Widow,,2021,"Bien avant d'intégrer l'équipe des Avengers, Natasha Romanoff, alias Black Widow, est rattrapée par son passé. Une dangereuse conspiration se déclenche. Pour faire face à la force déterminée à l'anéantir, elle doit reprendre ses activités d'espionne et retrouve Yelena Belova, qui comme elle a été entraînée au sein de la Chambre rouge. Avec Alexei Shostakov, alias le Gardien rouge et Melina Vostokoff, ses anciens collègues, elles vont tenter de mettre hors d'état de nuire le redoutable Taskmaster, capable de reproduire les mouvements de n'importe lequel de ses adversaires...",film d'action,divertissement
2023-05-28 23:35:00+02:00,2023-05-29 02:05:00+02:00,2023-05-28 00:00:00+02:00,150,0.800640512409928,TF1,Fast & Furious : Hobbs & Shaw,,2019,"Hobbs, agent de sécurité au service diplomatique des Etats-Unis, et Shaw, un homme sans scrupules et ancien membre de l'élite militaire britannique, se sont toujours affrontés. Mais quand la soeur de ce dernier est menacée, ils doivent s'associer. La jeune femme, agent du MI6, a dérobé un virus mortel à Brixton, un anarchiste génétiquement modifié. Ensemble, ils vont tenter d'échapper à leurs ennemis et tenter de les mettre hors d'état de nuire. Pour parvenir à leurs fins, Hobbs appelle à la rescousse, la meilleure des armées, sa propre famille...",film d'action,divertissement
2023-05-28 01:30:00+02:00,2023-05-28 01:35:00+02:00,2023-05-28 00:00:00+02:00,5,0.026392187912377935,France 2,Météo 2,,,"Le point, plusieurs fois par jour, sur l'évolution de la météo, grâce à des cartes et des explications.",météo,méteo
2023-05-28 01:35:00+02:00,2023-05-28 02:15:00+02:00,2023-05-28 00:00:00+02:00,40,0.21113750329902348,France 2,Les enfants de la télé,,,"Au programme de ce moment convivial d'humeur et d'humour, un savant mélange de séquences cultes, de fous rires, d'images drôles et émouvantes. L'occasion de revoir avec plaisir les images qui ont fait les belles heures de la télévision.",divertissement,divertissement
2023-05-28 02:15:00+02:00,2023-05-28 02:35:00+02:00,2023-05-28 00:00:00+02:00,20,0.10556875164951174,France 2,"Les Enfants de la télé, la suite",,,"Après le rendez-vous de 18h, de nouveaux invités prennent place sur le plateau. Pour les surprendre et parfois même les embarrasser, Laurent Ruquier a mis la main sur des images qui évoquent leur biographie télévisuelle. Gare aux casseroles !",divertissement,divertissement
2023-05-28 02:35:00+02:00,2023-05-28 03:30:00+02:00,2023-05-28 00:00:00+02:00,55,0.2903140670361573,France 2,"Affaire conclue, tout le monde a quelque chose à vendre",,,"Parce que les maisons sont remplies de babioles insolites qui ne demandent qu'à trouver acquéreurs, Sophie Davant accompagne les propriétaires d'objets tout au long des étapes susceptibles de les mener à la vente.",magazine de l'art de vivre,magazine
2023-05-28 03:30:00+02:00,2023-05-28 04:20:00+02:00,2023-05-28 00:00:00+02:00,50,0.26392187912377935,France 2,"Affaire conclue, tout le monde a quelque chose à vendre",,,"Parce que les maisons sont remplies de babioles insolites qui ne demandent qu'à trouver acquéreurs, Sophie Davant accompagne les propriétaires d'objets tout au long des étapes susceptibles de les mener à la vente.",magazine de l'art de vivre,magazine
2023-05-28 04:20:00+02:00,2023-05-28 04:25:00+02:00,2023-05-28 00:00:00+02:00,5,0.026392187912377935,France 2,Courant d'art,Isabelle Mangini,,"L'artiste Isabelle Mangini est notamment connue pour son travail de sculptrice qui mêle la pierre, le bois et la terre cuite.",documentaire culture,documentaire
2023-05-28 04:25:00+02:00,2023-05-28 04:35:00+02:00,2023-05-28 00:00:00+02:00,10,0.05278437582475587,France 2,Pays et marchés du monde,La Réunion (côté mer),2015,"Saison:1 - Episode:26 - Focus sur l'une des particularités fortes de Taïwan, île très dynamique, vivante et affichant une impressionnante densité de population.",documentaire découvertes,documentaire
2023-05-28 04:35:00+02:00,2023-05-28 05:30:00+02:00,2023-05-28 00:00:00+02:00,55,0.2903140670361573,France 2,Tout le monde veut prendre sa place,,,"Un quiz, six candidats et, bien calé dans son fauteuil, un champion que tous rêvent de déloger. : chaque jour, un seul pourra se mesurer à lui et espérer devenir le nouveau champion en titre.",divertissement : jeu,divertissement
2023-05-28 05:30:00+02:00,2023-05-28 06:00:00+02:00,2023-05-28 00:00:00+02:00,30,0.1583531274742676,France 2,Chacun son tour,,,"Des participants tirés au sort parmi le public doivent répondre à des questions de culture générale dans l'espoir d'être qualifié pour la deuxième épreuve : le billard japonais, un jeu d'adresse qui peut rapporter cadeaux et argent. Les candidats qui perdent leur duel de culture générale réintègrent le public et peuvent donc être à nouveau tirés au sort.",divertissement : jeu,divertissement
2023-05-28 06:00:00+02:00,2023-05-28 06:30:00+02:00,2023-05-28 00:00:00+02:00,30,0.1583531274742676,France 2,Le 6h info,,,"Un rendez-vous réveil-matin, avec un point sur l'actualité assorti de différentes rubriques qui permettent d'en explorer certains aspects plus en profondeur.",journal,journal
2023-05-28 06:30:00+02:00,2023-05-28 08:00:00+02:00,2023-05-28 00:00:00+02:00,90,0.4750593824228028,France 2,Télématin,,,"Du lundi au jeudi, rendez-vous, dès 6h30 avec Thomas Sotto et Julia Vignali. Et du vendredi au dimanche, c'est au tour de Damien Thévenot et Maya Lauqué de dynamiser le réveil.",magazine de services,magazine
2023-05-28 08:00:00+02:00,2023-05-28 08:15:00+02:00,2023-05-28 00:00:00+02:00,15,0.0791765637371338,France 2,Journal 08h00,,,"Pour bien démarrer la journée, la rédaction de France 2 propose un point sur l'actualité. Les principales informations nationales et internationales sont passées en revue.",journal,journal
2023-05-28 08:15:00+02:00,2023-05-28 08:30:00+02:00,2023-05-28 00:00:00+02:00,15,0.0791765637371338,France 2,Télématin,,,"Du lundi au jeudi, rendez-vous, dès 6h30 avec Thomas Sotto et Julia Vignali. Et du vendredi au dimanche, c'est au tour de Damien Thévenot et Maya Lauqué de dynamiser le réveil.",magazine de services,magazine
2023-05-28 08:30:00+02:00,2023-05-28 08:45:00+02:00,2023-05-28 00:00:00+02:00,15,0.0791765637371338,France 2,Sagesses bouddhistes,Rencontres avec le Bouddha à travers les Udana,,L'actualité et la pratique du bouddhisme en France.,magazine religieux,magazine
2023-05-28 08:45:00+02:00,2023-05-28 09:15:00+02:00,2023-05-28 00:00:00+02:00,30,0.1583531274742676,France 2,Islam,Le paradis sur terre,,Trente minutes consacrées à la religion musulmane et à l'Islam en France.,magazine religieux,magazine
2023-05-28 09:15:00+02:00,2023-05-28 09:30:00+02:00,2023-05-28 00:00:00+02:00,15,0.0791765637371338,France 2,A l'origine,Horizon : femmes d'Algérie,,Histoire et spiritualité du judaïsme.,magazine religieux,magazine
2023-05-28 09:30:00+02:00,2023-05-28 10:00:00+02:00,2023-05-28 00:00:00+02:00,30,0.1583531274742676,France 2,"Chrétiens orientaux : Foi, espérances et traditions",Les enfants de la joie : l'orphelinat de Soeur Arousiag,,"Ce magazine religieux est consacrée à la foi, aux traditions et aux particularités des Eglises Orientales en France et dans les pays de l'Eglise ""mère"".",magazine religieux,magazine
2023-05-28 10:00:00+02:00,2023-05-28 11:00:00+02:00,2023-05-28 00:00:00+02:00,60,0.3167062549485352,France 2,Présence protestante,Culte avec l'Eglise protestante unie de Nice-Saint-Esprit,,"""Présence protestante"" permet à toutes celles et ceux qui le souhaitent d'avoir accès et de partager la foi en Christ telle qu'elle se vit dans la diversité du protestantisme.",magazine religieux,magazine
2023-05-28 11:00:00+02:00,2023-05-28 12:05:00+02:00,2023-05-28 00:00:00+02:00,65,0.3430984428609132,France 2,Messe,,,"En Eurovision. Célébrée en l'église Saint-Joseph des Tarterêts (Essonne). Prédicateur : le frère Benoît Dubigeon, franciscain. Président : le père Joseph Séraphin Edzoa Tolo S.A.C., prêtre référent.",emission religieuse,magazine
2023-05-28 12:05:00+02:00,2023-05-28 12:55:00+02:00,2023-05-28 00:00:00+02:00,50,0.26392187912377935,France 2,Tout le monde veut prendre sa place,,,"Un quiz, six candidats et, bien calé dans son fauteuil, un champion que tous rêvent de déloger. : chaque jour, un seul pourra se mesurer à lui et espérer devenir le nouveau champion en titre.",divertissement : jeu,divertissement
2023-05-28 12:55:00+02:00,2023-05-28 13:00:00+02:00,2023-05-28 00:00:00+02:00,5,0.026392187912377935,France 2,Météo 2,,,"Le point, plusieurs fois par jour, sur l'évolution de la météo, grâce à des cartes et des explications.",météo,méteo
2023-05-28 13:00:00+02:00,2023-05-28 13:20:00+02:00,2023-05-28 00:00:00+02:00,20,0.10556875164951174,France 2,Journal 13h00,,,"Tous les jours, à 13h, la rédaction de France 2 propose un point sur l'actualité. Les informations nationales et internationales sont passées à la loupe et mises en perspective, illustrées par des reportages sur le terrain.",journal,journal
2023-05-28 13:20:00+02:00,2023-05-28 14:15:00+02:00,2023-05-28 00:00:00+02:00,55,0.2903140670361573,France 2,"13h15, le dimanche...",,,"Des images, des émotions, une écriture sensible aux aventures humaines : ""13h15"" propose des histoires françaises, le feuilleton de la politique, les coulisses de la vie de tous les jours, les sagas familiales et les confidences des grands témoins.",magazine d'information,magazine
2023-05-28 14:15:00+02:00,2023-05-28 14:55:00+02:00,2023-05-28 00:00:00+02:00,40,0.21113750329902348,France 2,"13h15, le dimanche...",,,"Des images, des émotions, une écriture sensible aux aventures humaines : ""13h15"" propose des histoires françaises, le feuilleton de la politique, les coulisses de la vie de tous les jours, les sagas familiales et les confidences des grands témoins.",magazine d'information,magazine
2023-05-28 14:55:00+02:00,2023-05-28 17:55:00+02:00,2023-05-28 00:00:00+02:00,180,0.9501187648456056,France 2,Tennis : Roland-Garros,,,,sport : tennis,
2023-05-28 17:55:00+02:00,2023-05-28 20:00:00+02:00,2023-05-28 00:00:00+02:00,125,0.6598046978094484,France 2,Tennis : Roland-Garros,,,,sport : tennis,
2023-05-28 20:00:00+02:00,2023-05-28 20:30:00+02:00,2023-05-28 00:00:00+02:00,30,0.1583531274742676,France 2,Journal 20h00,,,"Les principales informations nationales et internationales sont passées à la loupe et mises en perspective, illustrées par des reportages sur le terrain.",journal,journal
2023-05-28 20:30:00+02:00,2023-05-28 20:54:00+02:00,2023-05-28 00:00:00+02:00,24,0.12668250197941408,France 2,"20h30, le dimanche",,,"Après le journal de 20H, dans une seconde partie, le grand entretien avec ""20H30 le dimanche"" présenté par Laurent Delahousse. Une ou plusieurs personnalités viendront présenter leur ""histoire française"" et leur regard sur l'air du temps. Ce rendez-vous finira sur une note humoristique décalée.",magazine d'information,magazine
2023-05-28 20:54:00+02:00,2023-05-28 20:55:00+02:00,2023-05-28 00:00:00+02:00,1,0.005278437582475587,France 2,Journal Météo Climat,,,"Un point quotidien sur l'actualité météo et climatique, avec des reportages et des interviews d'experts.",météo,méteo
2023-05-28 20:55:00+02:00,2023-05-28 20:59:00+02:00,2023-05-28 00:00:00+02:00,4,0.02111375032990235,France 2,Quand le tennis change la vie,Felix,,,sport : tennis,
2023-05-28 20:59:00+02:00,2023-05-28 21:00:00+02:00,2023-05-28 00:00:00+02:00,1,0.005278437582475587,France 2,Les Etoiles du sport,,,Les champions actuels et les espoirs du sport français se rassemblent pour accompagner les jeunes vers la haute performance.,magazine sportif,sport
2023-05-28 21:00:00+02:00,2023-05-28 21:10:00+02:00,2023-05-28 00:00:00+02:00,10,0.05278437582475587,France 2,Oh ! Biz'Art,L'oeil,,"Un rendez-vous sur le thème de la culture artistique pour les curieux, un petit plaisir pour les érudits, ou encore une découverte pour les plus jeunes.",magazine des beaux-arts,
2023-05-28 21:10:00+02:00,2023-05-28 22:40:00+02:00,2023-05-28 00:00:00+02:00,90,0.4750593824228028,France 2,Mystère à Saint-Tropez,,2021,"En 1970, le milliardaire Claude Tranchant et sa femme Eliane sont les rois de Saint-Tropez. Toute la jet set de la Riviera se précipite à leurs fêtes homériques organisées dans leur magnifique villa. Mais leur vie oisive est bouleversée quand leur voiture décapotable est sabotée. Tranchant pense à une tentative de meurtre et demande en haut lieu que le meilleur flic de France se charge de l'enquête. Mais l'été, les plus fins limiers sont en vacances. Boulin, commissaire bientôt retraité et aux méthodes dépassées, se rend sur place. Son attitude arrogante et son incompétence freinent vite le bon déroulement de l'enquête...",film : comédie,divertissement
2023-05-28 22:40:00+02:00,2023-05-29 00:15:00+02:00,2023-05-28 00:00:00+02:00,95,0.5014515703351808,France 2,"La saga Rassam-Berri, le cinéma dans les veines",,,"Les Rassam Berri forment l'un des clans les plus romanesques du cinéma français. Ces deux familles entremêlées ont fabriqué un demi-siècle de cinéma, avec ""La Grande Bouffe"", ""Nous ne vieillirons pas ensemble"", ""Tchao, pantin"", ""Apocalypse Now"", ""Bienvenue chez les Ch'tis"" ou encore ""The Artist"". Au centre de cette famille, un inconnu du grand public : Paul Rassam. Son frère et son beau-frère sont plus célèbres : le sulfureux Jean-Pierre Rassam et Claude Berri. C'est aussi une histoire émaillée de drames : divorces, suicides tragiques et morts inexpliquées. Aujourd'hui, une nouvelle génération, constituée de Thomas Langmann – fils de Claude Berri – et Dimitri Rassam – fils de Carole Bouquet et de Jean-Pierre Rassam, a pris la relève. Ce documentaire raconte l'histoire palpitante et méconnue de cette dynastie.",documentaire cinéma,documentaire
2023-05-28 00:24:00+02:00,2023-05-28 00:30:00+02:00,2023-05-28 00:00:00+02:00,6,0.03152916447714135,France 3,Météo,,,Bulletin météorologique du service de presse de France 3-Météo France.,météo,méteo
2023-05-28 00:30:00+02:00,2023-05-28 02:10:00+02:00,2023-05-28 00:00:00+02:00,100,0.5254860746190226,France 3,Le voyage dans la Lune,,,"Les habitants de la Lune, nommés les Sélénites, ne connaissent ni l'amour ni l'ambition. Ils sont fort surpris lorsqu'un jour alunissent trois Terriens : le prince Caprice, le roi V'lan et l'astronome Microscope, dont les provisions - quelques élixirs et des pommes - vont vite produire des effets ravageurs. En 1875, Offenbach remporta un succès phénoménal avec cet opéra-féérie délirant, inspiré de deux romans de Jules Verne, ""De la Terre à la Lune"" et ""Au centre de la Terre"".",opéra,
2023-05-28 02:10:00+02:00,2023-05-28 04:04:00+02:00,2023-05-28 00:00:00+02:00,114,0.5990541250656858,France 3,Archives secrètes,La face cachée de nos idoles,2023,"Saison:1 - Episode:4 - Sheila a conservé les films de ses années heureuses avec son fils Ludovic. Elle ouvre ses albums de famille et nous fait découvrir la relation fusionnelle d'une maman célibataire et moderne avec son enfant unique. Mike Brant a mal vécu les contraintes imposées par le statut de vedette de la chanson. Il aspirait à changer de répertoire, comme le laissent entendre des bandes sonores révélées par ses proches pour la première fois. Michel Sardou avait une idole dans le métier, Johnny Hallyday, rencontré à l'âge de 16 ans et qui deviendra son ami, celui des fêtes et de l'aventure. Les équipes d'""Archives secrètes"" dévoilent des images inconnues de leur amitié forte et sincère, commentées par leurs amis.",documentaire culture,documentaire
2023-05-28 04:04:00+02:00,2023-05-28 04:05:00+02:00,2023-05-28 00:00:00+02:00,1,0.005254860746190226,France 3,La p'tite librairie,"L'angoisse du gardien de but au moment du penalty, par Peter Handke",,"François Busnel propose chaque jour de découvrir ou redécouvrir une oeuvre française ou étrangère : roman, essai, grand classique ou encore bande dessinée.",magazine littéraire,magazine
2023-05-28 04:05:00+02:00,2023-05-28 04:40:00+02:00,2023-05-28 00:00:00+02:00,35,0.1839201261166579,France 3,Cuisine ouverte,,,,magazine culinaire,magazine
2023-05-28 04:40:00+02:00,2023-05-28 05:10:00+02:00,2023-05-28 00:00:00+02:00,30,0.1576458223857068,France 3,Les matinales,,,Programme de musique classique pour se réveiller en douceur.,magazine musical,magazine
2023-05-28 05:10:00+02:00,2023-05-28 06:00:00+02:00,2023-05-28 00:00:00+02:00,50,0.2627430373095113,France 3,Questions pour un super champion,,,,divertissement : jeu,divertissement
2023-05-28 06:00:00+02:00,2023-05-28 06:10:00+02:00,2023-05-28 00:00:00+02:00,10,0.05254860746190226,France 3,"Mike, une vie de chien",L'invitation,2019,"Saison:1 - Episode:23 - Dans la vie, Mike n'a qu'un seul souhait : profiter de l'absence de ses maîtres pour lire le journal dans son rocking chair, une tasse de thé à portée de patte. Une vie de chien, quoi… Mais apparemment, c'est impossible. Car, malheureusement pour lui, les autres animaux domestiques préfèrent semer la pagaille, pendant que les animaux de l'extérieur profitent de l'absence des propriétaires pour squatter la maison. Dans chaque épisode, Mike, qui n'aspire qu'à une vie calme et raffinée, se retrouve à protéger la maison des autres animaux car, après tout, c'est son boulot !",série d'animation,divertissement
2023-05-28 06:10:00+02:00,2023-05-28 06:15:00+02:00,2023-05-28 00:00:00+02:00,5,0.02627430373095113,France 3,"Mike, une vie de chien",Fluffystein,2019,"Saison:1 - Episode:20 - Dans la vie, Mike n'a qu'un seul souhait : profiter de l'absence de ses maîtres pour lire le journal dans son rocking chair, une tasse de thé à portée de patte. Une vie de chien, quoi… Mais apparemment, c'est impossible. Car, malheureusement pour lui, les autres animaux domestiques préfèrent semer la pagaille, pendant que les animaux de l'extérieur profitent de l'absence des propriétaires pour squatter la maison. Dans chaque épisode, Mike, qui n'aspire qu'à une vie calme et raffinée, se retrouve à protéger la maison des autres animaux car, après tout, c'est son boulot !",série d'animation,divertissement
2023-05-28 06:15:00+02:00,2023-05-28 06:20:00+02:00,2023-05-28 00:00:00+02:00,5,0.02627430373095113,France 3,"Mike, une vie de chien",Mike montre les muscles,2019,"Saison:1 - Episode:24 - S'il était un peu plus musclé, sans doute la belle Iris le regarderait-elle d'un autre œil se dit Mike en regardant le banc de musculation de Stéphane. Malheureusement, ce n'est pas si simple. Il faut d'abord dompter cette machine infernale. Puis les tortues et les ratons ne font rien pour simplifier la vie de notre pauvre Carlin. Des muscles oui… des bosses aussi !",série d'animation,divertissement
2023-05-28 06:20:00+02:00,2023-05-28 06:30:00+02:00,2023-05-28 00:00:00+02:00,10,0.05254860746190226,France 3,"Mike, une vie de chien",La photo de la honte,2019,"Saison:1 - Episode:36 - A cause d'un petit bobo, Mike doit porter une collerette. Et c'est la honte. Pas question qu'Iris le voit ainsi. Les ratons en profitent pour dévaster la terrasse. Mike tente bien d'agir à distance mais en vain. Il ne lui reste plus qu'à attirer les raton",série d'animation,divertissement
2023-05-28 06:30:00+02:00,2023-05-28 06:40:00+02:00,2023-05-28 00:00:00+02:00,10,0.05254860746190226,France 3,Nawak,Le somnambule,2021,"Saison:1 - Episode:23 - Le Chef accuse Kawak de lui grignoter ses légumes pendant la nuit ! Nawak, bien décidé à dédouaner son fidèle destrier, décide de monter la garde devant le potager pour démasquer le véritable coupable. Qui, contre toute attente … Se révèle être le Chef en pleine crise de somnambulisme !",série d'animation,divertissement
2023-05-28 06:40:00+02:00,2023-05-28 06:45:00+02:00,2023-05-28 00:00:00+02:00,5,0.02627430373095113,France 3,Nawak,L'aiglon,2021,"Saison:1 - Episode:24 - Rêveur, insouciant, parfois maladroit, mais surtout enthousiaste et attachant, Nawak est un jeune Indien qui vit au milieu d'une tribu sympathique, au côté de son meilleur ami, le poney Kawak. Nawak est toujours partant pour résoudre les petits soucis de ses amis ou des animaux qui l'entourent, mais sa maladresse et son manque de chance transforment toutes ses bonnes actions en catastrophe. Une série sans dialogues, drôle et poétique, à destination des 5-7 ans.",série d'animation,divertissement
2023-05-28 06:45:00+02:00,2023-05-28 06:50:00+02:00,2023-05-28 00:00:00+02:00,5,0.02627430373095113,France 3,Nawak,Le château de sable,2021,"Saison:1 - Episode:25 - Nawak vit heureux dans son village avec sa famille et son meilleur ami, Kawak, un poney qui l'accompagne partout. Le problème, cependant, est que Nawak est très maladroit. Même l'activité quotidienne la plus simple devient un véritable défi pour lui et se termine généralement par une catastrophe !",série d'animation,divertissement
2023-05-28 06:50:00+02:00,2023-05-28 07:00:00+02:00,2023-05-28 00:00:00+02:00,10,0.05254860746190226,France 3,Nawak,Le chamois,2021,"Saison:1 - Episode:26 - Rêveur, insouciant, parfois maladroit, mais surtout enthousiaste et attachant, Nawak est un jeune Indien qui vit au milieu d'une tribu sympathique, au côté de son meilleur ami, le poney Kawak. Nawak est toujours partant pour résoudre les petits soucis de ses amis ou des animaux qui l'entourent, mais sa maladresse et son manque de chance transforment toutes ses bonnes actions en catastrophe. Une série sans dialogues, drôle et poétique, à destination des 5-7 ans.",série d'animation,divertissement
2023-05-28 07:00:00+02:00,2023-05-28 07:05:00+02:00,2023-05-28 00:00:00+02:00,5,0.02627430373095113,France 3,Nawak,Le sens de l'orientation,2021,"Saison:1 - Episode:27 - Rêveur, insouciant, parfois maladroit, mais surtout enthousiaste et attachant, Nawak est un jeune Indien qui vit au milieu d'une tribu sympathique, au côté de son meilleur ami, le poney Kawak. Nawak est toujours partant pour résoudre les petits soucis de ses amis ou des animaux qui l'entourent, mais sa maladresse et son manque de chance transforment toutes ses bonnes actions en catastrophe. Une série sans dialogues, drôle et poétique, à destination des 5-7 ans.",série d'animation,divertissement
2023-05-28 07:05:00+02:00,2023-05-28 07:30:00+02:00,2023-05-28 00:00:00+02:00,25,0.13137151865475566,France 3,Les lapins crétins : invasion,Mad Lapin et le secret du sous-marin volant,2018,"Saison:4 - Episode:2 - Mad Lapin lance sans le savoir la procédure d'autodestruction du sous-marin. Heureusement il est interrompu par Secur-x, un petit robot chargé de protéger les lapins...",jeunesse : dessin animé,
2023-05-28 07:30:00+02:00,2023-05-28 07:35:00+02:00,2023-05-28 00:00:00+02:00,5,0.02627430373095113,France 3,Tom et Jerry Tales,"Bigre, un tigre",2007,"Saison:1 - Episode:28 - Tom et Jerry sont au zoo. Lors d'une course poursuite avec Jerry, Tom, pour lui échapper, se déguise en tigre. Mais, quand le vrai tigre apparaît, Tom reçoit une sacrée leçon...",jeunesse : dessin animé,
2023-05-28 07:35:00+02:00,2023-05-28 07:45:00+02:00,2023-05-28 00:00:00+02:00,10,0.05254860746190226,France 3,Tom et Jerry Tales,Le zoo des zozos,2007,Saison:1 - Episode:29 - Tom est recruté par le zoo où il doit travailler sous les ordres de Spike...,jeunesse : dessin animé,
